date,sw_in,hs,rel_hum,temp,wind_dir,wind_speed
2023-05-03 18:00:00,193.0,621.833333333333,54.0,280.033333333333,,
2023-05-03 19:00:00,69.3333333333333,632.166666666667,53.0666666666667,280.016666666667,,
2023-05-03 20:00:00,6.83333333333333,643.5,63.5166666666667,277.55,,
2023-05-03 21:00:00,0.0,645.833333333334,67.6666666666667,276.033333333333,,
2023-05-03 22:00:00,0.0,649.833333333333,70.65,275.433333333333,,
2023-05-03 23:00:00,0.0,647.833333333333,73.7,274.75,,
2023-05-04 00:00:00,0.0,652.166666666667,76.55,274.15,,
2023-05-04 01:00:00,0.0,651.166666666667,73.3833333333333,274.183333333333,,
2023-05-04 02:00:00,0.166666666666667,653.5,69.85,274.05,,
2023-05-04 03:00:00,0.166666666666667,650.333333333334,67.1,274.016666666667,,
